image,dst_idx,dst_type,dst_lev,dmos
I67.png,12,white_noise_color,2,3.6
I67.png,12,white_noise_color,3,3.17
I67.png,12,white_noise_color,4,2.63
I67.png,12,white_noise_color,5,2.43
I67.png,13,impulse_noise,1,3.3
I67.png,13,impulse_noise,2,3.03
I67.png,13,impulse_noise,3,2.7
I67.png,13,impulse_noise,4,2.57
I67.png,13,impulse_noise,5,2.07
I67.png,14,multiplicative_noise,1,4.47
I67.png,14,multiplicative_noise,2,3.67
I67.png,14,multiplicative_noise,3,3.13
I67.png,14,multiplicative_noise,4,2.53
I67.png,14,multiplicative_noise,5,2.2
I67.png,15,denoise,1,3.6
I67.png,15,denoise,2,2.53
I67.png,15,denoise,3,2.0
I67.png,15,denoise,4,1.67
I67.png,15,denoise,5,1.5
I67.png,16,brighten,1,4.2
I67.png,16,brighten,2,4.0
I67.png,16,brighten,3,3.43
I67.png,16,brighten,4,2.8
I67.png,16,brighten,5,1.83
I67.png,17,darken,1,4.57
I67.png,17,darken,2,4.43
I67.png,17,darken,3,3.97
I67.png,17,darken,4,3.33
I67.png,17,darken,5,2.13
I67.png,18,mean_shift,1,4.2
I67.png,18,mean_shift,2,4.43
I67.png,18,mean_shift,3,4.73
I67.png,18,mean_shift,4,4.37
I67.png,18,mean_shift,5,3.94
I67.png,19,jitter,1,4.37
I67.png,19,jitter,2,3.91
I67.png,19,jitter,3,3.27
I67.png,19,jitter,4,2.0
I67.png,19,jitter,5,1.4
I67.png,20,non_eccentricity_patch,1,4.23
I67.png,20,non_eccentricity_patch,2,4.33
I67.png,20,non_eccentricity_patch,3,3.83
I67.png,20,non_eccentricity_patch,4,2.1
I67.png,20,non_eccentricity_patch,5,3.13
I67.png,21,pixelate,1,4.07
I67.png,21,pixelate,2,2.53
I67.png,21,pixelate,3,2.47
I67.png,21,pixelate,4,2.07
I67.png,21,pixelate,5,1.2
I67.png,22,quantization,1,4.8
I67.png,22,quantization,2,4.57
I67.png,22,quantization,3,4.33
I67.png,22,quantization,4,4.2
I67.png,22,quantization,5,3.23
I67.png,23,color_block,1,3.53
I67.png,23,color_block,2,2.13
I67.png,23,color_block,3,2.53
I67.png,23,color_block,4,2.33
I67.png,23,color_block,5,2.03
I67.png,24,high_sharpen,1,3.23
I67.png,24,high_sharpen,2,2.4
I67.png,24,high_sharpen,3,1.9
I67.png,24,high_sharpen,4,1.43
I67.png,24,high_sharpen,5,1.13
I67.png,25,contrast_change,1,3.23
I67.png,25,contrast_change,2,4.03
I67.png,25,contrast_change,3,4.07
I67.png,25,contrast_change,4,3.77
I67.png,25,contrast_change,5,3.27
I68.png,1,gblur,1,4.67
I68.png,1,gblur,2,4.33
I68.png,1,gblur,3,2.6
I68.png,1,gblur,4,1.67
I68.png,1,gblur,5,1.17
I68.png,2,lbur,1,3.6
I68.png,2,lbur,2,2.2
I68.png,2,lbur,3,1.5
I68.png,2,lbur,4,1.26
I68.png,2,lbur,5,1.06
I68.png,3,mblur,1,4.57
I68.png,3,mblur,2,4.1
I68.png,3,mblur,3,2.43
I68.png,3,mblur,4,2.0
I68.png,3,mblur,5,1.4
I68.png,4,color_diffusion,1,4.43
I68.png,4,color_diffusion,2,3.03
I68.png,4,color_diffusion,3,1.77
I68.png,4,color_diffusion,4,1.47
I68.png,4,color_diffusion,5,1.3
I68.png,5,color_shift,1,4.07
I68.png,5,color_shift,2,2.17
I68.png,5,color_shift,3,1.5
I68.png,5,color_shift,4,1.77
I68.png,5,color_shift,5,1.77
I68.png,6,color_quantization,1,3.5
I68.png,6,color_quantization,2,3.43
I68.png,6,color_quantization,3,3.1
I68.png,6,color_quantization,4,2.97
I68.png,6,color_quantization,5,2.16
I68.png,7,color_saturation1,1,2.73
I68.png,7,color_saturation1,2,2.27
I68.png,7,color_saturation1,3,2.07
I68.png,7,color_saturation1,4,1.87
I68.png,7,color_saturation1,5,1.47
I68.png,8,color_saturation2,1,4.7
I68.png,8,color_saturation2,2,3.27
I68.png,8,color_saturation2,3,2.5
I68.png,8,color_saturation2,4,1.8
I68.png,8,color_saturation2,5,1.67
I68.png,9,jpeg2000,1,4.67
I68.png,9,jpeg2000,2,4.2
I68.png,9,jpeg2000,3,3.65
I68.png,9,jpeg2000,4,2.07
I68.png,9,jpeg2000,5,1.27
I68.png,10,jpeg,1,4.2
I68.png,10,jpeg,2,4.13
I68.png,10,jpeg,3,3.6
I68.png,10,jpeg,4,1.97
I68.png,10,jpeg,5,1.23
I68.png,11,white_noise,1,3.9
I68.png,11,white_noise,2,3.07
I68.png,11,white_noise,3,2.73
I68.png,11,white_noise,4,2.8
I68.png,11,white_noise,5,2.17
I68.png,12,white_noise_color,1,4.33
I68.png,12,white_noise_color,2,3.2
I68.png,12,white_noise_color,3,2.97
I68.png,12,white_noise_color,4,2.5
I68.png,12,white_noise_color,5,1.97
I68.png,13,impulse_noise,1,3.3
I68.png,13,impulse_noise,2,2.9
I68.png,13,impulse_noise,3,2.77
I68.png,13,impulse_noise,4,2.23
I68.png,13,impulse_noise,5,2.53
I68.png,14,multiplicative_noise,1,4.6
I68.png,14,multiplicative_noise,2,3.33
I68.png,14,multiplicative_noise,3,2.9
I68.png,14,multiplicative_noise,4,2.5
I68.png,14,multiplicative_noise,5,1.87
I68.png,15,denoise,1,3.63
I68.png,15,denoise,2,2.35
I68.png,15,denoise,3,2.0
I68.png,15,denoise,4,1.4
I68.png,15,denoise,5,1.33
I68.png,16,brighten,1,4.73
I68.png,16,brighten,2,4.43
I68.png,16,brighten,3,3.3
I68.png,16,brighten,4,1.7
I68.png,16,brighten,5,1.5
I68.png,17,darken,1,4.5
I68.png,17,darken,2,4.7
I68.png,17,darken,3,4.27
I68.png,17,darken,4,3.6
I68.png,17,darken,5,2.27
I68.png,18,mean_shift,1,4.03
I68.png,18,mean_shift,2,4.63
I68.png,18,mean_shift,3,4.6
I68.png,18,mean_shift,4,4.53
I68.png,18,mean_shift,5,4.2
I68.png,19,jitter,1,4.6
I68.png,19,jitter,2,4.2
I68.png,19,jitter,3,2.77
I68.png,19,jitter,4,1.77
I68.png,19,jitter,5,1.2
I68.png,20,non_eccentricity_patch,1,4.43
I68.png,20,non_eccentricity_patch,2,4.0
I68.png,20,non_eccentricity_patch,3,4.6
I68.png,20,non_eccentricity_patch,4,2.87
I68.png,20,non_eccentricity_patch,5,3.53
I68.png,21,pixelate,1,4.23
I68.png,21,pixelate,2,2.8
I68.png,21,pixelate,3,2.78
I68.png,21,pixelate,4,2.63
I68.png,21,pixelate,5,1.43
I68.png,22,quantization,1,4.27
I68.png,22,quantization,2,3.7
I68.png,22,quantization,3,3.77
I68.png,22,quantization,4,3.33
I68.png,22,quantization,5,2.9
I68.png,23,color_block,1,2.57
I68.png,23,color_block,2,2.5
I68.png,23,color_block,3,2.5
I68.png,23,color_block,4,2.2
I68.png,23,color_block,5,1.93
I68.png,24,high_sharpen,1,3.17
I68.png,24,high_sharpen,2,1.93
I68.png,24,high_sharpen,3,1.83
I68.png,24,high_sharpen,4,1.58
I68.png,24,high_sharpen,5,1.1
I68.png,25,contrast_change,1,3.5
I68.png,25,contrast_change,2,4.23
I68.png,25,contrast_change,3,4.47
I68.png,25,contrast_change,4,4.03
I68.png,25,contrast_change,5,3.4
I69.png,1,gblur,1,4.48
I69.png,1,gblur,2,4.63
I69.png,1,gblur,3,3.4
I69.png,1,gblur,4,2.13
I69.png,1,gblur,5,1.4
I69.png,2,lbur,1,4.03
I69.png,2,lbur,2,3.23
I69.png,2,lbur,3,1.5
I69.png,2,lbur,4,1.4
I69.png,2,lbur,5,1.4
I69.png,3,mblur,1,4.5
I69.png,3,mblur,2,4.1
I69.png,3,mblur,3,3.3
I69.png,3,mblur,4,2.4
I69.png,3,mblur,5,1.87
I69.png,4,color_diffusion,1,4.39
I69.png,4,color_diffusion,2,2.97
I69.png,4,color_diffusion,3,1.57
I69.png,4,color_diffusion,4,1.3
I69.png,4,color_diffusion,5,1.17
I69.png,5,color_shift,1,4.6
I69.png,5,color_shift,2,3.0
I69.png,5,color_shift,3,1.93
I69.png,5,color_shift,4,2.13
I69.png,5,color_shift,5,2.47
I69.png,6,color_quantization,1,4.27
I69.png,6,color_quantization,2,3.7
I69.png,6,color_quantization,3,3.63
I69.png,6,color_quantization,4,3.27
I69.png,6,color_quantization,5,2.73
I69.png,7,color_saturation1,1,2.47
I69.png,7,color_saturation1,2,2.48
I69.png,7,color_saturation1,3,2.39
I69.png,7,color_saturation1,4,2.3
I69.png,7,color_saturation1,5,2.58
I69.png,8,color_saturation2,1,4.3
I69.png,8,color_saturation2,2,3.69
I69.png,8,color_saturation2,3,3.23
I69.png,8,color_saturation2,4,2.0
I69.png,8,color_saturation2,5,1.57
I69.png,9,jpeg2000,1,4.3
I69.png,9,jpeg2000,2,4.67
I69.png,9,jpeg2000,3,4.2
I69.png,9,jpeg2000,4,3.1
I69.png,9,jpeg2000,5,1.53
I69.png,10,jpeg,1,4.07
I69.png,10,jpeg,2,4.07
I69.png,10,jpeg,3,4.0
I69.png,10,jpeg,4,2.03
I69.png,10,jpeg,5,1.27
I69.png,11,white_noise,1,3.8
I69.png,11,white_noise,2,3.27
I69.png,11,white_noise,3,3.27
I69.png,11,white_noise,4,2.77
I69.png,11,white_noise,5,2.23
I69.png,12,white_noise_color,1,4.37
I69.png,12,white_noise_color,2,3.37
I69.png,12,white_noise_color,3,3.13
I69.png,12,white_noise_color,4,2.87
I69.png,12,white_noise_color,5,2.27
I69.png,13,impulse_noise,1,3.83
I69.png,13,impulse_noise,2,2.97
I69.png,13,impulse_noise,3,2.73
I69.png,13,impulse_noise,4,2.57
I69.png,13,impulse_noise,5,2.13
I69.png,14,multiplicative_noise,1,4.6
I69.png,14,multiplicative_noise,2,4.1
I69.png,14,multiplicative_noise,3,3.17
I69.png,14,multiplicative_noise,4,2.93
I69.png,14,multiplicative_noise,5,2.47
I69.png,15,denoise,1,3.77
I69.png,15,denoise,2,2.93
I69.png,15,denoise,3,2.47
I69.png,15,denoise,4,1.59
I69.png,15,denoise,5,1.33
I69.png,16,brighten,1,4.57
I69.png,16,brighten,2,4.1
I69.png,16,brighten,3,3.77
I69.png,16,brighten,4,3.33
I69.png,16,brighten,5,2.43
I69.png,17,darken,1,4.67
I69.png,17,darken,2,4.77
I69.png,17,darken,3,4.27
I69.png,17,darken,4,3.5
I69.png,17,darken,5,1.87
I69.png,18,mean_shift,1,4.07
I69.png,18,mean_shift,2,4.53
I69.png,18,mean_shift,3,4.67
I69.png,18,mean_shift,4,4.43
I69.png,18,mean_shift,5,4.17
I69.png,19,jitter,1,4.27
I69.png,19,jitter,2,4.13
I69.png,19,jitter,3,3.03
I69.png,19,jitter,4,2.0
I69.png,19,jitter,5,1.3
I69.png,20,non_eccentricity_patch,1,4.5
I69.png,20,non_eccentricity_patch,2,3.63
I69.png,20,non_eccentricity_patch,3,4.3
I69.png,20,non_eccentricity_patch,4,3.8
I69.png,20,non_eccentricity_patch,5,3.37
I69.png,21,pixelate,1,3.6
I69.png,21,pixelate,2,3.2
I69.png,21,pixelate,3,3.23
I69.png,21,pixelate,4,3.23
I69.png,21,pixelate,5,1.57
I69.png,22,quantization,1,4.23
I69.png,22,quantization,2,4.33
I69.png,22,quantization,3,4.07
I69.png,22,quantization,4,3.77
I69.png,22,quantization,5,2.87
I69.png,23,color_block,1,2.2
I69.png,23,color_block,2,2.68
I69.png,23,color_block,3,2.43
I69.png,23,color_block,4,2.6
I69.png,23,color_block,5,2.07
I69.png,24,high_sharpen,1,3.87
I69.png,24,high_sharpen,2,3.4
I69.png,24,high_sharpen,3,2.47
I69.png,24,high_sharpen,4,1.5
I69.png,24,high_sharpen,5,1.37
I69.png,25,contrast_change,1,3.53
I69.png,25,contrast_change,2,4.07
I69.png,25,contrast_change,3,4.5
I69.png,25,contrast_change,4,3.73
I69.png,25,contrast_change,5,2.93
I70.png,1,gblur,1,4.73
I70.png,1,gblur,2,4.73
I70.png,1,gblur,3,2.9
I70.png,1,gblur,4,1.93
I70.png,1,gblur,5,1.23
I70.png,2,lbur,1,4.23
I70.png,2,lbur,2,2.7
I70.png,2,lbur,3,1.77
I70.png,2,lbur,4,1.63
I70.png,2,lbur,5,1.23
I70.png,3,mblur,1,4.63
I70.png,3,mblur,2,4.5
I70.png,3,mblur,3,2.93
I70.png,3,mblur,4,2.17
I70.png,3,mblur,5,1.73
I70.png,4,color_diffusion,1,4.63
I70.png,4,color_diffusion,2,2.93
I70.png,4,color_diffusion,3,1.73
I70.png,4,color_diffusion,4,1.33
I70.png,4,color_diffusion,5,1.33
I70.png,5,color_shift,1,4.23
I70.png,5,color_shift,2,2.1
I70.png,5,color_shift,3,1.83
I70.png,5,color_shift,4,1.9
I70.png,5,color_shift,5,1.7
I70.png,6,color_quantization,1,4.03
I70.png,6,color_quantization,2,3.9
I70.png,6,color_quantization,3,3.23
I70.png,6,color_quantization,4,2.5
I70.png,6,color_quantization,5,1.67
I70.png,7,color_saturation1,1,2.3
I70.png,7,color_saturation1,2,1.97
I70.png,7,color_saturation1,3,2.17
I70.png,7,color_saturation1,4,2.3
I70.png,7,color_saturation1,5,1.77
I70.png,8,color_saturation2,1,4.73
I70.png,8,color_saturation2,2,3.8
I70.png,8,color_saturation2,3,2.87
I70.png,8,color_saturation2,4,1.43
I70.png,8,color_saturation2,5,1.23
I70.png,9,jpeg2000,1,4.6
I70.png,9,jpeg2000,2,4.53
I70.png,9,jpeg2000,3,4.07
I70.png,9,jpeg2000,4,2.07
I70.png,9,jpeg2000,5,1.23
I70.png,10,jpeg,1,4.5
I70.png,10,jpeg,2,4.4
I70.png,10,jpeg,3,3.97
I70.png,10,jpeg,4,2.23
I70.png,10,jpeg,5,1.23
I70.png,11,white_noise,1,4.4
I70.png,11,white_noise,2,3.5
I70.png,11,white_noise,3,2.83
I70.png,11,white_noise,4,2.7
I70.png,11,white_noise,5,2.03
I70.png,12,white_noise_color,1,4.63
I70.png,12,white_noise_color,2,4.03
I70.png,12,white_noise_color,3,3.1
I70.png,12,white_noise_color,4,2.5
I70.png,12,white_noise_color,5,2.53
I70.png,13,impulse_noise,1,3.77
I70.png,13,impulse_noise,2,2.97
I70.png,13,impulse_noise,3,2.53
I70.png,13,impulse_noise,4,2.23
I70.png,13,impulse_noise,5,2.07
I70.png,14,multiplicative_noise,1,4.57
I70.png,14,multiplicative_noise,2,3.73
I70.png,14,multiplicative_noise,3,3.07
I70.png,14,multiplicative_noise,4,2.47
I70.png,14,multiplicative_noise,5,2.1
I70.png,15,denoise,1,4.13
I70.png,15,denoise,2,2.87
I70.png,15,denoise,3,2.5
I70.png,15,denoise,4,1.77
I70.png,15,denoise,5,1.6
I70.png,16,brighten,1,4.7
I70.png,16,brighten,2,4.7
I70.png,16,brighten,3,4.03
I70.png,16,brighten,4,2.83
I70.png,16,brighten,5,2.13
I70.png,17,darken,1,4.7
I70.png,17,darken,2,4.7
I70.png,17,darken,3,4.53
I70.png,17,darken,4,3.97
I70.png,17,darken,5,2.43
I70.png,18,mean_shift,1,4.37
I70.png,18,mean_shift,2,4.57
I70.png,18,mean_shift,3,4.6
I70.png,18,mean_shift,4,4.8
I70.png,18,mean_shift,5,4.43
I70.png,19,jitter,1,4.43
I70.png,19,jitter,2,3.9
I70.png,19,jitter,3,3.17
I70.png,19,jitter,4,1.57
I70.png,19,jitter,5,1.37
I70.png,20,non_eccentricity_patch,1,3.77
I70.png,20,non_eccentricity_patch,2,4.1
I70.png,20,non_eccentricity_patch,3,3.53
I70.png,20,non_eccentricity_patch,4,3.17
I70.png,20,non_eccentricity_patch,5,1.74
I70.png,21,pixelate,1,3.47
I70.png,21,pixelate,2,2.6
I70.png,21,pixelate,3,2.77
I70.png,21,pixelate,4,2.2
I70.png,21,pixelate,5,1.43
I70.png,22,quantization,1,4.63
I70.png,22,quantization,2,4.53
I70.png,22,quantization,3,4.37
I70.png,22,quantization,4,3.7
I70.png,22,quantization,5,2.73
I70.png,23,color_block,1,3.4
I70.png,23,color_block,2,2.43
I70.png,23,color_block,3,2.47
I70.png,23,color_block,4,2.67
I70.png,23,color_block,5,2.33
I70.png,24,high_sharpen,1,3.7
I70.png,24,high_sharpen,2,2.33
I70.png,24,high_sharpen,3,2.0
I70.png,24,high_sharpen,4,2.07
I70.png,24,high_sharpen,5,1.37
I70.png,25,contrast_change,1,3.8
I70.png,25,contrast_change,2,4.0
I70.png,25,contrast_change,3,4.63
I70.png,25,contrast_change,4,4.23
I70.png,25,contrast_change,5,3.0
I71.png,1,gblur,1,4.63
I71.png,1,gblur,2,4.34
I71.png,1,gblur,3,2.7
I71.png,1,gblur,4,1.4
I71.png,1,gblur,5,1.23
I71.png,2,lbur,1,3.68
I71.png,2,lbur,2,2.33
I71.png,2,lbur,3,1.77
I71.png,2,lbur,4,1.4
I71.png,2,lbur,5,1.27
I71.png,3,mblur,1,4.47
I71.png,3,mblur,2,3.3
I71.png,3,mblur,3,2.87
I71.png,3,mblur,4,2.03
I71.png,3,mblur,5,1.5
I71.png,4,color_diffusion,1,4.1
I71.png,4,color_diffusion,2,2.57
I71.png,4,color_diffusion,3,1.37
I71.png,4,color_diffusion,4,1.47
I71.png,4,color_diffusion,5,1.2
I71.png,5,color_shift,1,4.5
I71.png,5,color_shift,2,2.27
I71.png,5,color_shift,3,1.87
I71.png,5,color_shift,4,1.87
I71.png,5,color_shift,5,1.77
I71.png,6,color_quantization,1,3.7
I71.png,6,color_quantization,2,3.8
I71.png,6,color_quantization,3,3.33
I71.png,6,color_quantization,4,3.23
I71.png,6,color_quantization,5,2.67
I71.png,7,color_saturation1,1,3.0
I71.png,7,color_saturation1,2,2.47
I71.png,7,color_saturation1,3,2.4
I71.png,7,color_saturation1,4,2.0
I71.png,7,color_saturation1,5,1.87
I71.png,8,color_saturation2,1,4.77
I71.png,8,color_saturation2,2,3.2
I71.png,8,color_saturation2,3,2.52
I71.png,8,color_saturation2,4,1.7
I71.png,8,color_saturation2,5,1.27
I71.png,9,jpeg2000,1,4.53
I71.png,9,jpeg2000,2,3.87
I71.png,9,jpeg2000,3,3.6
I71.png,9,jpeg2000,4,1.87
I71.png,9,jpeg2000,5,1.07
I71.png,10,jpeg,1,4.27
I71.png,10,jpeg,2,3.87
I71.png,10,jpeg,3,3.19
I71.png,10,jpeg,4,1.43
I71.png,10,jpeg,5,1.33
I71.png,11,white_noise,1,3.33
I71.png,11,white_noise,2,2.83
I71.png,11,white_noise,3,2.47
I71.png,11,white_noise,4,2.47
I71.png,11,white_noise,5,1.93
I71.png,12,white_noise_color,1,4.27
I71.png,12,white_noise_color,2,3.3
I71.png,12,white_noise_color,3,2.77
I71.png,12,white_noise_color,4,2.33
I71.png,12,white_noise_color,5,2.2
I71.png,13,impulse_noise,1,3.5
I71.png,13,impulse_noise,2,2.6
I71.png,13,impulse_noise,3,2.53
I71.png,13,impulse_noise,4,2.4
I71.png,13,impulse_noise,5,2.07
I71.png,14,multiplicative_noise,1,3.7
I71.png,14,multiplicative_noise,2,2.87
I71.png,14,multiplicative_noise,3,2.37
I71.png,14,multiplicative_noise,4,1.87
I71.png,14,multiplicative_noise,5,1.67
I71.png,15,denoise,1,3.0
I71.png,15,denoise,2,1.83
I71.png,15,denoise,3,1.67
I71.png,15,denoise,4,1.3
I71.png,15,denoise,5,1.17
I71.png,16,brighten,1,4.33
I71.png,16,brighten,2,4.17
I71.png,16,brighten,3,3.5
I71.png,16,brighten,4,2.17
I71.png,16,brighten,5,1.4
I71.png,17,darken,1,4.43
I71.png,17,darken,2,4.4
I71.png,17,darken,3,4.23
I71.png,17,darken,4,3.63
I71.png,17,darken,5,2.5
I71.png,18,mean_shift,1,3.73
I71.png,18,mean_shift,2,4.3
I71.png,18,mean_shift,3,4.63
I71.png,18,mean_shift,4,4.2
I71.png,18,mean_shift,5,3.81
I71.png,19,jitter,1,4.53
I71.png,19,jitter,2,3.7
I71.png,19,jitter,3,2.87
I71.png,19,jitter,4,1.53
I71.png,19,jitter,5,1.6
I71.png,20,non_eccentricity_patch,1,4.47
I71.png,20,non_eccentricity_patch,2,3.7
I71.png,20,non_eccentricity_patch,3,2.73
I71.png,20,non_eccentricity_patch,4,2.43
I71.png,20,non_eccentricity_patch,5,2.63
I71.png,21,pixelate,1,3.43
I71.png,21,pixelate,2,2.93
I71.png,21,pixelate,3,2.6
I71.png,21,pixelate,4,2.63
I71.png,21,pixelate,5,1.5
I71.png,22,quantization,1,4.0
I71.png,22,quantization,2,3.53
I71.png,22,quantization,3,3.5
I71.png,22,quantization,4,3.17
I71.png,22,quantization,5,2.53
I71.png,23,color_block,1,2.3
I71.png,23,color_block,2,2.43
I71.png,23,color_block,3,1.8
I71.png,23,color_block,4,2.03
I71.png,23,color_block,5,2.1
I71.png,24,high_sharpen,1,3.77
I71.png,24,high_sharpen,2,2.93
I71.png,24,high_sharpen,3,2.27
I71.png,24,high_sharpen,4,1.8
I71.png,24,high_sharpen,5,1.3
I71.png,25,contrast_change,1,3.3
I71.png,25,contrast_change,2,3.73
I71.png,25,contrast_change,3,4.23
I71.png,25,contrast_change,4,4.3
I71.png,25,contrast_change,5,3.77
I72.png,1,gblur,1,4.33
I72.png,1,gblur,2,4.27
I72.png,1,gblur,3,2.63
I72.png,1,gblur,4,1.83
I72.png,1,gblur,5,1.03
I72.png,2,lbur,1,3.47
I72.png,2,lbur,2,2.33
I72.png,2,lbur,3,1.6
I72.png,2,lbur,4,1.27
I72.png,2,lbur,5,1.13
I72.png,3,mblur,1,4.53
I72.png,3,mblur,2,4.07
I72.png,3,mblur,3,2.93
I72.png,3,mblur,4,1.9
I72.png,3,mblur,5,1.5
I72.png,4,color_diffusion,1,4.27
I72.png,4,color_diffusion,2,2.63
I72.png,4,color_diffusion,3,2.07
I72.png,4,color_diffusion,4,1.5
I72.png,4,color_diffusion,5,1.6
I72.png,5,color_shift,1,4.17
I72.png,5,color_shift,2,2.2
I72.png,5,color_shift,3,1.57
I72.png,5,color_shift,4,1.4
I72.png,5,color_shift,5,1.27
I72.png,6,color_quantization,1,4.07
I72.png,6,color_quantization,2,3.83
I72.png,6,color_quantization,3,3.1
I72.png,6,color_quantization,4,2.7
I72.png,6,color_quantization,5,2.17
I72.png,7,color_saturation1,1,2.4
I72.png,7,color_saturation1,2,2.7
I72.png,7,color_saturation1,3,2.27
I72.png,7,color_saturation1,4,2.37
I72.png,7,color_saturation1,5,2.23
I72.png,8,color_saturation2,1,4.33
I72.png,8,color_saturation2,2,3.33
I72.png,8,color_saturation2,3,2.6
I72.png,8,color_saturation2,4,1.3
I72.png,8,color_saturation2,5,1.23
I72.png,9,jpeg2000,1,4.47
I72.png,9,jpeg2000,2,4.4
I72.png,9,jpeg2000,3,4.06
I72.png,9,jpeg2000,4,2.17
I72.png,9,jpeg2000,5,1.4
I72.png,10,jpeg,1,4.17
I72.png,10,jpeg,2,4.03
I72.png,10,jpeg,3,3.9
I72.png,10,jpeg,4,1.83
I72.png,10,jpeg,5,1.4
I72.png,11,white_noise,1,3.93
I72.png,11,white_noise,2,3.5
I72.png,11,white_noise,3,3.0
I72.png,11,white_noise,4,2.5
I72.png,11,white_noise,5,2.33
I72.png,12,white_noise_color,1,4.3
I72.png,12,white_noise_color,2,3.53
I72.png,12,white_noise_color,3,3.23
I72.png,12,white_noise_color,4,2.63
I72.png,12,white_noise_color,5,2.1
I72.png,13,impulse_noise,1,3.87
I72.png,13,impulse_noise,2,2.97
I72.png,13,impulse_noise,3,2.63
I72.png,13,impulse_noise,4,2.3
I72.png,13,impulse_noise,5,2.1
I72.png,14,multiplicative_noise,1,4.33
I72.png,14,multiplicative_noise,2,3.23
I72.png,14,multiplicative_noise,3,2.52
I72.png,14,multiplicative_noise,4,2.43
I72.png,14,multiplicative_noise,5,1.7
I72.png,15,denoise,1,3.77
I72.png,15,denoise,2,2.9
I72.png,15,denoise,3,2.47
I72.png,15,denoise,4,1.77
I72.png,15,denoise,5,1.57
I72.png,16,brighten,1,4.57
I72.png,16,brighten,2,4.0
I72.png,16,brighten,3,3.33
I72.png,16,brighten,4,2.33
I72.png,16,brighten,5,1.55
I72.png,17,darken,1,4.5
I72.png,17,darken,2,4.43
I72.png,17,darken,3,4.6
I72.png,17,darken,4,3.67
I72.png,17,darken,5,2.2
I72.png,18,mean_shift,1,3.47
I72.png,18,mean_shift,2,4.23
I72.png,18,mean_shift,3,4.5
I72.png,18,mean_shift,4,4.17
I72.png,18,mean_shift,5,3.87
I72.png,19,jitter,1,4.2
I72.png,19,jitter,2,3.6
I72.png,19,jitter,3,2.5
I72.png,19,jitter,4,1.53
I72.png,19,jitter,5,1.3
I72.png,20,non_eccentricity_patch,1,4.43
I72.png,20,non_eccentricity_patch,2,3.9
I72.png,20,non_eccentricity_patch,3,3.9
I72.png,20,non_eccentricity_patch,4,3.6
I72.png,20,non_eccentricity_patch,5,4.1
I72.png,21,pixelate,1,3.73
I72.png,21,pixelate,2,2.37
I72.png,21,pixelate,3,1.97
I72.png,21,pixelate,4,2.07
I72.png,21,pixelate,5,1.23
I72.png,22,quantization,1,4.5
I72.png,22,quantization,2,4.1
I72.png,22,quantization,3,3.87
I72.png,22,quantization,4,3.53
I72.png,22,quantization,5,3.3
I72.png,23,color_block,1,2.2
I72.png,23,color_block,2,2.33
I72.png,23,color_block,3,1.93
I72.png,23,color_block,4,1.8
I72.png,23,color_block,5,1.97
I72.png,24,high_sharpen,1,2.94
I72.png,24,high_sharpen,2,1.8
I72.png,24,high_sharpen,3,1.77
I72.png,24,high_sharpen,4,1.27
I72.png,24,high_sharpen,5,1.33
I72.png,25,contrast_change,1,2.5
I72.png,25,contrast_change,2,3.6
I72.png,25,contrast_change,3,4.07
I72.png,25,contrast_change,4,4.2
I72.png,25,contrast_change,5,3.5
I73.png,1,gblur,1,4.63
I73.png,1,gblur,2,4.6
I73.png,1,gblur,3,3.13
I73.png,1,gblur,4,1.93
I73.png,1,gblur,5,1.17
I73.png,2,lbur,1,4.33
I73.png,2,lbur,2,2.35
I73.png,2,lbur,3,1.8
I73.png,2,lbur,4,1.3
I73.png,2,lbur,5,1.17
I73.png,3,mblur,1,4.63
I73.png,3,mblur,2,4.43
I73.png,3,mblur,3,3.37
I73.png,3,mblur,4,2.2
I73.png,3,mblur,5,1.77
I73.png,4,color_diffusion,1,4.5
I73.png,4,color_diffusion,2,3.03
I73.png,4,color_diffusion,3,2.03
I73.png,4,color_diffusion,4,1.7
I73.png,4,color_diffusion,5,1.4
I73.png,5,color_shift,1,4.07
I73.png,5,color_shift,2,3.2
I73.png,5,color_shift,3,2.4
I73.png,5,color_shift,4,2.47
I73.png,5,color_shift,5,1.73
I73.png,6,color_quantization,1,4.53
I73.png,6,color_quantization,2,4.27
I73.png,6,color_quantization,3,4.07
I73.png,6,color_quantization,4,3.43
I73.png,6,color_quantization,5,3.2
I73.png,7,color_saturation1,1,3.07
I73.png,7,color_saturation1,2,2.57
I73.png,7,color_saturation1,3,2.2
I73.png,7,color_saturation1,4,2.37
I73.png,7,color_saturation1,5,1.83
I73.png,8,color_saturation2,1,4.57
I73.png,8,color_saturation2,2,3.33
I73.png,8,color_saturation2,3,2.97
I73.png,8,color_saturation2,4,2.07
I73.png,8,color_saturation2,5,1.94
I73.png,9,jpeg2000,1,4.73
I73.png,9,jpeg2000,2,3.93
I73.png,9,jpeg2000,3,2.93
I73.png,9,jpeg2000,4,1.8
I73.png,9,jpeg2000,5,1.43
I73.png,10,jpeg,1,4.53
I73.png,10,jpeg,2,4.07
I73.png,10,jpeg,3,3.63
I73.png,10,jpeg,4,2.0
I73.png,10,jpeg,5,1.27
I73.png,11,white_noise,1,3.93
I73.png,11,white_noise,2,3.53
I73.png,11,white_noise,3,2.57
I73.png,11,white_noise,4,2.73
